track_id,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time,lat,lon,speed,lon_acc,lat_acc,time
473,37.978416,23.735535,31.8273,0.0377,-0.0457,395.44,37.97842,23.735542,31.8304,0.0267,-0.0528,395.48,37.978421,23.735545,31.8313,0.0242,-0.0564,395.52,37.978423,23.735549,31.8318,0.02,-0.0599,395.56,37.978425,23.735552,31.8317,0.0144,-0.0634,395.6,37.978427,23.735556,31.8309,0.0076,-0.067,395.64,37.978428,23.735559,31.8294,0.0026,-0.0705,395.68
474,37.978417,23.73552,30.6383,0.1162,-0.0383,397.04,37.97842,23.735527,30.648,0.0821,-0.0444,397.08,37.978422,23.73553,30.6507,0.0744,-0.0475,397.12,37.978423,23.735534,30.6522,0.0616,-0.0506,397.16,37.978425,23.735537,30.652,0.0444,-0.0537,397.2,37.978427,23.73554,30.6494,0.0235,-0.0568,397.24,37.978428,23.735543,30.6448,0.008,-0.0599,397.28
475,37.980036,23.736887,24.3237,-0.1058,0.1084,397.44,37.980033,23.736883,24.3149,-0.0747,0.1243,397.48,37.980032,23.73688,24.3125,-0.0677,0.1322,397.52,37.98003,23.736878,24.3111,-0.0561,0.14,397.56,37.980029,23.736875,24.3113,-0.0404,0.1478,397.6,37.980027,23.736873,24.3136,-0.0214,0.1556,397.64,37.980026,23.736871,24.3178,-0.0073,0.1633,397.68
476,37.978417,23.737922,34.9883,-0.0143,-0.0761,397.84,37.978413,23.737914,34.9881,-0.0067,-0.0869,397.88,37.978411,23.737911,34.9884,-0.005,-0.0922,397.92,37.978409,23.737907,34.989,-0.0021,-0.0975,397.96,37.978407,23.737903,34.99,0.0016,-0.1027,398,37.978405,23.737899,34.9914,0.0062,-0.1078,398.04,37.978403,23.737896,34.9933,0.0095,-0.1128,398.08
477,37.977623,23.737426,4.7062,0.1403,-0.0034,399.64,37.977623,23.737427,4.718,0.0991,-0.004,399.68,37.977623,23.737427,4.7211,0.0899,-0.0044,399.72,37.977623,23.737428,4.723,0.0744,-0.0047,399.76,37.977622,23.737429,4.7227,0.0536,-0.0051,399.8,37.977622,23.737429,4.7196,0.0284,-0.0054,399.84,37.977622,23.73743,4.7141,0.0097,-0.0058,399.88
478,37.980593,23.735034,27.075,0.0151,-0.0485,399.64,37.980588,23.735037,27.0688,-0.0158,-0.0561,399.68,37.980586,23.735039,27.0638,-0.0231,-0.0599,399.72,37.980583,23.735041,27.0579,-0.0347,-0.0638,399.76,37.980581,23.735043,27.0505,-0.0499,-0.0676,399.8,37.980579,23.735045,27.0411,-0.0681,-0.0715,399.84,37.980577,23.735047,27.0301,-0.082,-0.0753,399.88
479,37.980635,23.735117,34.0869,0.0203,0.1131,400.84,37.980629,23.735122,34.0786,-0.0212,0.131,400.88,37.980627,23.735124,34.0718,-0.0312,0.1401,400.92,37.980624,23.735126,34.0639,-0.0468,0.1492,400.96,37.980621,23.735129,34.0539,-0.0672,0.1584,401,37.980618,23.735131,34.0414,-0.0916,0.1676,401.04,37.980615,23.735133,34.0264,-0.111,0.1769,401.08
480,37.98059,23.735039,36.3992,-0.0149,-0.1392,401.24,37.980584,23.735045,36.4178,0.0362,-0.1599,401.28,37.980581,23.735048,36.429,0.0444,-0.1703,401.32,37.980578,23.735051,36.442,0.0735,-0.1805,401.36,37.980576,23.735054,36.4593,0.1203,-0.1906,401.4,37.980573,23.735056,36.4833,0.1821,-0.2007,401.44,37.98057,23.735059,36.5141,0.2346,-0.2108,401.48
481,37.980036,23.736886,22.1639,0.0484,0.01,401.44,37.980033,23.736882,22.1441,-0.0504,0.0116,401.48,37.980032,23.736879,22.1281,-0.074,0.0125,401.52,37.980031,23.736877,22.1091,-0.1111,0.0133,401.56,37.980029,23.736875,22.0855,-0.1595,0.0142,401.6,37.980028,23.736873,22.0557,-0.2177,0.0151,401.64,37.980027,23.73687,22.0199,-0.2666,0.016,401.68
482,37.980577,23.735086,31.4424,-0.033,0.42,402.64,37.980572,23.735091,31.4245,-0.0863,0.4823,402.68,37.98057,23.735093,31.411,-0.1073,0.5132,402.72,37.980567,23.735095,31.3963,-0.1157,0.5439,402.76,37.980565,23.735098,31.3818,-0.1137,0.5746,402.8,37.980562,23.7351,31.3689,-0.1027,0.6051,402.84,37.98056,23.735103,31.358,-0.0924,0.6342,402.88
483,37.978414,23.73552,19.6613,-0.0891,0.0179,403.84,37.978416,23.735525,19.6514,-0.0715,0.0206,403.88,37.978417,23.735527,19.6477,-0.0677,0.022,403.92,37.978418,23.735529,19.6446,-0.061,0.0233,403.96,37.978419,23.735531,19.6424,-0.052,0.0246,404,37.97842,23.735533,19.6414,-0.0409,0.0259,404.04,37.978422,23.735535,19.6415,-0.0328,0.0273,404.08
484,37.980616,23.735102,58.3308,0.0386,0.1138,403.84,37.980606,23.73511,58.3149,-0.0403,0.1317,403.88,37.980601,23.735114,58.3022,-0.0591,0.1406,403.92,37.980596,23.735119,58.287,-0.0887,0.1495,403.96,37.980591,23.735123,58.2681,-0.1274,0.1585,404,37.980587,23.735127,58.2443,-0.1738,0.1674,404.04,37.980582,23.735131,58.2156,-0.2155,0.1763,404.08
485,37.980631,23.735119,39.8583,0.2805,0.0442,404.84,37.980625,23.735124,39.8978,0.2549,0.0513,404.88,37.980622,23.735127,39.9156,0.2501,0.0549,404.92,37.980618,23.73513,39.9324,0.2404,0.0585,404.96,37.980615,23.735133,39.9476,0.2266,0.0621,405,37.980612,23.735136,39.9609,0.2093,0.0657,405.04,37.980609,23.735139,39.9722,0.1968,0.0694,405.08
486,37.980604,23.735066,31.5275,0.0531,-0.0433,405.24,37.980599,23.73507,31.5057,-0.0554,-0.0504,405.28,37.980596,23.735073,31.4882,-0.0813,-0.0539,405.32,37.980593,23.735075,31.4673,-0.1221,-0.0574,405.36,37.980591,23.735077,31.4413,-0.1753,-0.0609,405.4,37.980588,23.735079,31.4086,-0.2392,-0.0644,405.44,37.980586,23.735081,31.3688,-0.2996,-0.0679,405.48
487,37.977624,23.737403,13.6835,-0.0217,0.2488,405.64,37.977623,23.737407,13.6925,0.0228,0.2867,405.68,37.977623,23.737408,13.6997,0.0334,0.3062,405.72,37.977623,23.73741,13.7082,0.0502,0.3261,405.76,37.977623,23.737412,13.7189,0.072,0.3464,405.8,37.977623,23.737414,13.7323,0.0982,0.3668,405.84,37.977622,23.737415,13.7489,0.1274,0.3874,405.88
488,37.980036,23.736892,20.003,-0.0348,-0.2801,405.64,37.980034,23.736888,20.0173,0.0362,-0.3161,405.68,37.980033,23.736885,20.0287,0.0532,-0.3329,405.72,37.980032,23.736883,20.0424,0.0798,-0.3488,405.76,37.980031,23.736881,20.0594,0.1147,-0.3641,405.8,37.98003,23.736879,20.0808,0.1566,-0.379,405.84,37.980029,23.736877,20.1049,0.1699,-0.3935,405.88
489,37.978414,23.735511,20.6995,-0.0193,0.0187,406.44,37.978417,23.735516,20.6968,-0.0175,0.0216,406.48,37.978418,23.735518,20.6955,-0.0172,0.023,406.52,37.978419,23.73552,20.6944,-0.0165,0.0244,406.56,37.97842,23.735522,20.6933,-0.0156,0.0259,406.6,37.978421,23.735524,20.6924,-0.0144,0.0273,406.64,37.978422,23.735527,20.6916,-0.0135,0.0287,406.68
490,37.978417,23.735524,18.8027,-0.1446,-0.043,408.44,37.978419,23.735528,18.7845,-0.1235,-0.0491,408.48,37.97842,23.73553,18.777,-0.1191,-0.0521,408.52,37.978421,23.735532,18.7701,-0.1111,-0.055,408.56,37.978422,23.735534,18.7645,-0.1001,-0.058,408.6,37.978423,23.735536,18.7604,-0.0866,-0.0609,408.64,37.978424,23.735538,18.7577,-0.0766,-0.0638,408.68
491,37.977625,23.737405,19.538,0.0372,0.5978,408.64,37.977625,23.73741,19.5227,-0.0388,0.7015,408.68,37.977625,23.737412,19.5104,-0.0569,0.7567,408.72,37.977625,23.737415,19.4958,-0.0855,0.8148,408.76,37.977625,23.737417,19.4775,-0.1229,0.875,408.8,37.977625,23.73742,19.4545,-0.1677,0.937,408.84,37.977625,23.737422,19.4277,-0.1959,1.0004,408.88
492,37.978397,23.735524,17.9788,-0.0389,-0.0448,408.84,37.978399,23.735528,17.9948,0.0405,-0.0511,408.88,37.9784,23.73553,18.0076,0.0595,-0.0542,408.92,37.978401,23.735531,18.0228,0.0893,-0.0572,408.96,37.978402,23.735533,18.0418,0.1282,-0.0602,409,37.978403,23.735535,18.0658,0.1749,-0.0632,409.04,37.978404,23.735537,18.0943,0.2113,-0.0662,409.08
493,37.977627,23.737401,9.2309,0.0711,0.0658,410.84,37.977627,23.737403,9.2017,-0.0742,0.0787,410.88,37.977626,23.737404,9.1782,-0.1089,0.0858,410.92,37.977626,23.737406,9.1503,-0.1635,0.0934,410.96,37.977626,23.737407,9.1155,-0.2349,0.1015,411,37.977626,23.737408,9.0716,-0.3204,0.1099,411.04,37.977626,23.737409,9.0195,-0.3862,0.1186,411.08
494,37.97841,23.735522,17.9127,0.0078,0.0119,411.44,37.978412,23.735526,17.9134,0.0055,0.0137,411.48,37.978413,23.735528,17.9136,0.005,0.0146,411.52,37.978414,23.73553,17.9137,0.0041,0.0155,411.56,37.978415,23.735532,17.9136,0.003,0.0164,411.6,37.978416,23.735534,17.9135,0.0016,0.0173,411.64,37.978417,23.735535,17.9132,0.0005,0.0182,411.68
495,37.97839,23.735531,42.8372,0.1094,-0.2276,412.04,37.978395,23.73554,42.7923,-0.114,-0.266,412.08,37.978398,23.735544,42.7562,-0.1674,-0.2853,412.12,37.9784,23.735548,42.7133,-0.2513,-0.3046,412.16,37.978403,23.735553,42.6598,-0.3609,-0.324,412.2,37.978405,23.735557,42.5924,-0.4924,-0.3434,412.24,37.978408,23.735561,42.511,-0.6104,-0.3628,412.28
496,37.978411,23.735522,17.3143,0.0032,-0.1819,413.44,37.978413,23.735526,17.313,-0.0033,-0.2101,413.48,37.978414,23.735528,17.3119,-0.0049,-0.2243,413.52,37.978415,23.73553,17.3107,-0.0073,-0.2384,413.56,37.978416,23.735532,17.3091,-0.0105,-0.2526,413.6,37.978416,23.735534,17.3071,-0.0144,-0.2668,413.64,37.978417,23.735535,17.3048,-0.0177,-0.2809,413.68
497,37.980037,23.736894,25.5108,0.1643,0.1087,415.04,37.980034,23.736889,25.4434,-0.1712,0.1291,415.08,37.980033,23.736887,25.3892,-0.2513,0.1395,415.12,37.980031,23.736884,25.3248,-0.3773,0.1502,415.16,37.98003,23.736881,25.2444,-0.5419,0.161,415.2,37.980028,23.736879,25.1432,-0.7393,0.172,415.24,37.980027,23.736876,25.0211,-0.9157,0.1832,415.28
498,37.978408,23.73553,15.278,-0.0349,-0.0854,415.24,37.97841,23.735533,15.2923,0.0364,-0.0972,415.28,37.978411,23.735534,15.3038,0.0534,-0.1031,415.32,37.978411,23.735536,15.3175,0.0801,-0.1088,415.36,37.978412,23.735538,15.3346,0.1151,-0.1145,415.4,37.978413,23.735539,15.3561,0.157,-0.1202,415.44,37.978414,23.735541,15.3816,0.1889,-0.1258,415.48
499,37.978365,23.73782,4.5376,-0.2323,0.3978,415.84,37.978364,23.737819,4.633,0.2426,0.4112,415.88,37.978364,23.737819,4.7097,0.356,0.42,415.92,37.978363,23.737818,4.8008,0.5343,0.4286,415.96,37.978363,23.737818,4.9147,0.7672,0.4377,416,37.978363,23.737818,5.0578,1.0464,0.4473,416.04,37.978363,23.737817,5.2303,1.2903,0.4573,416.08
500,37.978414,23.735519,16.3874,0.1357,-0.003,417.84,37.978416,23.735523,16.4065,0.1233,-0.0035,417.88,37.978417,23.735524,16.4151,0.121,-0.0037,417.92,37.978418,23.735526,16.4232,0.1163,-0.004,417.96,37.978419,23.735528,16.4306,0.1096,-0.0042,418,37.97842,23.73553,16.437,0.1012,-0.0045,418.04,37.978421,23.735531,16.4425,0.0952,-0.0047,418.08
501,37.97842,23.735506,20.311,0.0935,0.0592,419.64,37.978422,23.735511,20.359,0.2056,0.0672,419.68,37.978423,23.735513,20.3893,0.2307,0.0711,419.72,37.978424,23.735515,20.4229,0.2761,0.075,419.76,37.978425,23.735517,20.4625,0.3384,0.0789,419.8,37.978427,23.735519,20.5101,0.4152,0.0827,419.84,37.978428,23.735521,20.5663,0.4881,0.0864,419.88
502,37.978405,23.735526,16.2238,0.0255,0.0517,419.84,37.978407,23.735529,16.2133,-0.0266,0.0599,419.88,37.978408,23.735531,16.2049,-0.039,0.064,419.92,37.978409,23.735533,16.1949,-0.0586,0.0681,419.96,37.978409,23.735534,16.1824,-0.0841,0.0722,420,37.97841,23.735536,16.1667,-0.1148,0.0762,420.04,37.978411,23.735538,16.1476,-0.1441,0.0803,420.08
503,37.978425,23.735514,22.1796,0.1184,0.0355,421.04,37.978427,23.735519,22.1984,0.115,0.041,421.08,37.978429,23.735521,22.2074,0.1148,0.0438,421.12,37.97843,23.735523,22.2163,0.1135,0.0466,421.16,37.978431,23.735526,22.2248,0.1113,0.0495,421.2,37.978432,23.735528,22.2329,0.1083,0.0523,421.24,37.978434,23.73553,22.2406,0.1063,0.0552,421.28
504,37.978404,23.735528,13.6765,0.0128,0.0623,421.84,37.978405,23.735531,13.6713,-0.0133,0.0719,421.88,37.978406,23.735533,13.667,-0.0196,0.0766,421.92,37.978406,23.735534,13.662,-0.0294,0.0813,421.96,37.978407,23.735535,13.6557,-0.0422,0.0859,422,37.978408,23.735537,13.6479,-0.0576,0.0905,422.04,37.978409,23.735538,13.6381,-0.0744,0.0951,422.08
505,37.978402,23.735528,12.0713,0.0354,-0.0094,424.04,37.978403,23.73553,12.0568,-0.0369,-0.011,424.08,37.978404,23.735532,12.0451,-0.0541,-0.0118,424.12,37.978404,23.735533,12.0312,-0.0813,-0.0126,424.16,37.978405,23.735534,12.0139,-0.1168,-0.0135,424.2,37.978406,23.735535,11.9921,-0.1593,-0.0144,424.24,37.978406,23.735537,11.9661,-0.1932,-0.0152,424.28
506,37.97845,23.735571,18.4686,0.0353,-0.1181,426.44,37.978452,23.735575,18.4541,-0.0368,-0.1397,426.48,37.978453,23.735577,18.4424,-0.0541,-0.1514,426.52,37.978454,23.735579,18.4285,-0.0812,-0.1638,426.56,37.978454,23.735581,18.4112,-0.1167,-0.1767,426.6,37.978455,23.735584,18.3894,-0.1592,-0.1899,426.64,37.978456,23.735586,18.3652,-0.168,-0.2035,426.68
507,37.978414,23.735509,10.6723,-0.0238,-0.0206,427.04,37.978415,23.735512,10.682,0.0248,-0.0235,427.08,37.978415,23.735513,10.6899,0.0364,-0.025,427.12,37.978416,23.735514,10.6992,0.0546,-0.0264,427.16,37.978416,23.735515,10.7109,0.0785,-0.0279,427.2,37.978417,23.735516,10.7255,0.107,-0.0293,427.24,37.978417,23.735517,10.7432,0.1323,-0.0307,427.28
508,37.978396,23.735526,8.9542,0.0077,-0.1035,427.64,37.978397,23.735528,8.951,-0.008,-0.1208,427.68,37.978398,23.735529,8.9485,-0.0117,-0.1296,427.72,37.978398,23.73553,8.9455,-0.0176,-0.1387,427.76,37.978398,23.735531,8.9417,-0.0253,-0.1479,427.8,37.978399,23.735532,8.937,-0.0345,-0.1572,427.84,37.978399,23.735533,8.9316,-0.0388,-0.1666,427.88
509,37.978418,23.735517,7.9188,0.009,0.0036,430.24,37.978418,23.735518,7.9151,-0.0094,0.0042,430.28,37.978419,23.735519,7.9121,-0.0138,0.0045,430.32,37.978419,23.73552,7.9086,-0.0207,0.0048,430.36,37.97842,23.735521,7.9042,-0.0297,0.0051,430.4,37.97842,23.735522,7.8986,-0.0405,0.0055,430.44,37.97842,23.735523,7.8921,-0.0474,0.0058,430.48
510,37.978407,23.735545,10.6655,-0.1699,0.0134,430.64,37.978408,23.735547,10.6426,-0.1506,0.0153,430.68,37.978409,23.735548,10.6326,-0.1468,0.0162,430.72,37.97841,23.735549,10.6233,-0.1395,0.0171,430.76,37.97841,23.73555,10.6151,-0.1293,0.0179,430.8,37.978411,23.735551,10.6084,-0.1166,0.0188,430.84,37.978412,23.735552,10.603,-0.1074,0.0197,430.88
511,37.980642,23.735121,28.1647,0.0185,0.1069,430.84,37.980637,23.735125,28.1572,-0.0192,0.123,430.88,37.980635,23.735127,28.1511,-0.0282,0.1308,430.92,37.980632,23.735129,28.1438,-0.0424,0.1385,430.96,37.98063,23.735131,28.1348,-0.0609,0.1461,431,37.980628,23.735133,28.1234,-0.0831,0.1536,431.04,37.980626,23.735135,28.1092,-0.1104,0.161,431.08
512,37.98059,23.735058,35.9931,0.0726,0.0399,431.64,37.980584,23.735062,35.9634,-0.0756,0.0464,431.68,37.980581,23.735065,35.9394,-0.111,0.0497,431.72,37.980578,23.735067,35.911,-0.1667,0.0529,431.76,37.980575,23.73507,35.8754,-0.2394,0.0561,431.8,37.980571,23.735072,35.8308,-0.3266,0.0593,431.84,37.980568,23.735075,35.7763,-0.4108,0.0625,431.88
513,37.980637,23.735112,30.7971,0.0686,0.0251,432.64,37.980632,23.735116,30.7689,-0.0718,0.0291,432.68,37.980629,23.735118,30.7462,-0.1053,0.031,432.72,37.980627,23.73512,30.7192,-0.158,0.0329,432.76,37.980624,23.735123,30.6856,-0.2269,0.0348,432.8,37.980622,23.735125,30.6432,-0.3094,0.0367,432.84,37.980619,23.735127,30.5915,-0.3915,0.0385,432.88
514,37.980613,23.735094,36.5049,0.1208,-0.0467,433.04,37.980607,23.735099,36.4554,-0.126,-0.0548,433.08,37.980604,23.735101,36.4155,-0.185,-0.059,433.12,37.980601,23.735104,36.3681,-0.2777,-0.0632,433.16,37.980598,23.735106,36.3089,-0.3988,-0.0675,433.2,37.980595,23.735109,36.2345,-0.544,-0.0718,433.24,37.980592,23.735111,36.1455,-0.6615,-0.0762,433.28
515,37.980606,23.735072,58.8574,-0.1457,-0.3949,433.24,37.980596,23.73508,58.7702,-0.5491,-0.4737,433.28,37.980591,23.735084,58.7005,-0.618,-0.5148,433.32,37.980586,23.735088,58.6187,-0.7652,-0.5569,433.36,37.980581,23.735093,58.5149,-0.9783,-0.6001,433.4,37.980576,23.735097,58.3812,-1.2474,-0.6443,433.44,37.980571,23.735101,58.2137,-1.5318,-0.6883,433.48
516,37.980598,23.73504,25.5708,0.0533,0.0252,433.64,37.980594,23.735044,25.5489,-0.0556,0.0294,433.68,37.980592,23.735046,25.5313,-0.0816,0.0316,433.72,37.98059,23.735048,25.5104,-0.1225,0.0337,433.76,37.980588,23.73505,25.4843,-0.176,0.0359,433.8,37.980586,23.735051,25.4514,-0.2401,0.038,433.84,37.980584,23.735053,25.4119,-0.2948,0.0402,433.88
517,37.980526,23.734939,28.4883,0.0356,-0.0253,434.84,37.980522,23.734943,28.4737,-0.0371,-0.0293,434.88,37.980519,23.734945,28.462,-0.0545,-0.0312,434.92,37.980517,23.734947,28.448,-0.0817,-0.0332,434.96,37.980514,23.734949,28.4306,-0.1174,-0.0351,435,37.980512,23.734951,28.4087,-0.1602,-0.0371,435.04,37.98051,23.734953,28.3819,-0.2038,-0.039,435.08
518,37.980599,23.735071,32.9366,0.0955,-0.002,436.04,37.980593,23.735075,32.8974,-0.0996,-0.0023,436.08,37.980591,23.735078,32.8659,-0.1462,-0.0025,436.12,37.980588,23.73508,32.8284,-0.2195,-0.0027,436.16,37.980585,23.735082,32.7816,-0.3152,-0.0028,436.2,37.980582,23.735084,32.7228,-0.43,-0.003,436.24,37.98058,23.735087,32.651,-0.5422,-0.0031,436.28
519,37.978401,23.735524,18.5869,0.0175,-0.0809,436.44,37.978403,23.735528,18.5797,-0.0183,-0.0935,436.48,37.978404,23.73553,18.5739,-0.0268,-0.0998,436.52,37.978405,23.735532,18.5671,-0.0403,-0.1061,436.56,37.978406,23.735534,18.5585,-0.0578,-0.1124,436.6,37.978407,23.735536,18.5477,-0.0789,-0.1186,436.64,37.978408,23.735538,18.5346,-0.0978,-0.1249,436.68
520,37.980592,23.735039,19.5485,0.0464,-0.0012,436.44,37.980589,23.735042,19.5293,-0.0488,-0.0014,436.48,37.980588,23.735043,19.5139,-0.0716,-0.0015,436.52,37.980586,23.735044,19.4956,-0.1073,-0.0016,436.56,37.980584,23.735046,19.4728,-0.1541,-0.0017,436.6,37.980583,23.735047,19.4441,-0.2101,-0.0018,436.64,37.980581,23.735048,19.4096,-0.2571,-0.0019,436.68
521,37.97762,23.737443,10.995,-0.1698,0.252,436.64,37.97762,23.737446,11.0647,0.1773,0.2714,436.68,37.97762,23.737447,11.1208,0.2603,0.2809,436.72,37.977619,23.737449,11.1875,0.3906,0.2902,436.76,37.977619,23.73745,11.2707,0.561,0.2994,436.8,37.977619,23.737451,11.3754,0.7652,0.3087,436.84,37.977619,23.737453,11.5008,0.9335,0.3181,436.88
522,37.980621,23.735082,37.1577,0.0167,-0.1176,437.64,37.980615,23.735087,37.1508,-0.0174,-0.136,437.68,37.980612,23.73509,37.1453,-0.0255,-0.1451,437.72,37.980609,23.735092,37.1388,-0.0383,-0.1543,437.76,37.980606,23.735095,37.1307,-0.055,-0.1635,437.8,37.980603,23.735097,37.1204,-0.075,-0.1726,437.84,37.980599,23.7351,37.108,-0.093,-0.1818,437.88
523,37.980584,23.735039,32.7845,-0.022,-0.303,438.44,37.980578,23.735043,32.7935,0.023,-0.3492,438.48,37.980575,23.735044,32.8008,0.0337,-0.3723,438.52,37.980572,23.735046,32.8094,0.0506,-0.3956,438.56,37.980569,23.735048,32.8202,0.0726,-0.4188,438.6,37.980566,23.73505,32.8337,0.099,-0.4421,438.64,37.980563,23.735051,32.85,0.1219,-0.4655,438.68
524,37.980613,23.73507,33.381,-0.1814,-0.0205,438.84,37.980607,23.735074,33.3312,-0.2424,-0.0237,438.88,37.980604,23.735076,33.3022,-0.2656,-0.0253,438.92,37.980601,23.735079,33.2718,-0.2811,-0.0268,438.96,37.980598,23.735081,33.2407,-0.2899,-0.0282,439,37.980596,23.735083,33.2099,-0.2932,-0.0296,439.04,37.980593,23.735085,33.1795,-0.2972,-0.031,439.08
525,37.980621,23.735095,53.6685,0.035,0.0748,439.44,37.980612,23.735103,53.6542,-0.0365,0.0867,439.48,37.980608,23.735107,53.6426,-0.0536,0.0927,439.52,37.980603,23.73511,53.6289,-0.0804,0.0988,439.56,37.980599,23.735114,53.6118,-0.1155,0.105,439.6,37.980594,23.735118,53.5902,-0.1576,0.1112,439.64,37.98059,23.735122,53.5647,-0.1881,0.1174,439.68
526,37.980585,23.735018,18.8678,-0.0119,-0.0361,439.44,37.980582,23.735021,18.8727,0.0124,-0.0415,439.48,37.980581,23.735022,18.8767,0.0182,-0.0441,439.52,37.980579,23.735023,18.8813,0.0273,-0.0467,439.56,37.980578,23.735025,18.8871,0.0393,-0.0493,439.6,37.980576,23.735026,18.8945,0.0536,-0.0519,439.64,37.980574,23.735028,18.9031,0.0628,-0.0545,439.68
527,37.98064,23.735116,39.488,0.0196,0.083,440.24,37.980633,23.735122,39.48,-0.0204,0.0962,440.28,37.98063,23.735125,39.4735,-0.03,0.1028,440.32,37.980626,23.735127,39.4658,-0.0451,0.1095,440.36,37.980623,23.73513,39.4562,-0.0647,0.1162,440.4,37.98062,23.735133,39.4441,-0.0883,0.1229,440.44,37.980617,23.735136,39.4299,-0.1045,0.1297,440.48
528,37.980609,23.7351,46.3387,-0.0495,0.0314,440.64,37.980601,23.735107,46.359,0.0516,0.0359,440.68,37.980597,23.73511,46.3753,0.0757,0.0382,440.72,37.980594,23.735113,46.3947,0.1137,0.0404,440.76,37.98059,23.735116,46.4189,0.1633,0.0426,440.8,37.980586,23.73512,46.4494,0.2228,0.0448,440.84,37.980582,23.735123,46.4855,0.2649,0.047,440.88
529,37.980603,23.735098,41.5212,-0.0194,-0.1518,442.24,37.980595,23.735104,41.5291,0.0203,-0.1744,442.28,37.980592,23.735107,41.5355,0.0297,-0.1855,442.32,37.980588,23.735109,41.5432,0.0446,-0.1966,442.36,37.980585,23.735112,41.5527,0.0641,-0.2076,442.4,37.980581,23.735115,41.5646,0.0875,-0.2186,442.44,37.980578,23.735118,41.5786,0.1018,-0.2295,442.48
530,37.980609,23.735061,21.0449,0.0172,0.004,442.24,37.980605,23.735064,21.0379,-0.0179,0.0046,442.28,37.980603,23.735065,21.0322,-0.0262,0.0049,442.32,37.980602,23.735067,21.0255,-0.0394,0.0052,442.36,37.9806,23.735068,21.0171,-0.0566,0.0055,442.4,37.980598,23.73507,21.0065,-0.0772,0.0058,442.44,37.980596,23.735071,20.9937,-0.0973,0.0061,442.48
531,37.977625,23.737429,11.5074,-0.0912,0.6697,442.24,37.977625,23.737432,11.5447,0.0947,0.7452,442.28,37.977625,23.737433,11.5747,0.1391,0.7816,442.32,37.977625,23.737435,11.6103,0.209,0.8168,442.36,37.977625,23.737436,11.6549,0.3002,0.8514,442.4,37.977625,23.737438,11.7109,0.4096,0.8856,442.44,37.977625,23.737439,11.7779,0.4978,0.9193,442.48
532,37.980616,23.735104,41.6445,0.0019,0.0004,443.44,37.980609,23.73511,41.6437,-0.002,0.0005,443.48,37.980606,23.735113,41.6431,-0.003,0.0005,443.52,37.980602,23.735116,41.6423,-0.0045,0.0005,443.56,37.980599,23.735119,41.6414,-0.0064,0.0005,443.6,37.980596,23.735122,41.6402,-0.0087,0.0006,443.64,37.980592,23.735125,41.6389,-0.0089,0.0006,443.68
533,37.977638,23.7374,11.1471,-0.0992,0.8174,443.64,37.977639,23.737403,11.1881,0.1047,0.9306,443.68,37.977639,23.737404,11.2211,0.1535,0.9883,443.72,37.977639,23.737405,11.2602,0.23,1.0464,443.76,37.97764,23.737407,11.3091,0.3298,1.105,443.8,37.97764,23.737408,11.3706,0.4495,1.1644,443.84,37.977641,23.737409,11.4446,0.5545,1.2236,443.88
534,37.97867,23.736077,12.2391,0.0224,0.0075,444.04,37.978671,23.736079,12.2419,0.0191,0.0087,444.08,37.978672,23.736081,12.2431,0.0185,0.0092,444.12,37.978673,23.736082,12.2441,0.0172,0.0098,444.16,37.978674,23.736083,12.245,0.0155,0.0103,444.2,37.978674,23.736084,12.2456,0.0134,0.0109,444.24,37.978675,23.736085,12.2461,0.0119,0.0114,444.28
535,37.978407,23.737894,14.489,-0.0374,0.0737,444.24,37.978406,23.737891,14.4734,-0.0322,0.0871,444.28,37.978405,23.73789,14.4713,0.0018,0.0991,444.32,37.978404,23.737888,14.4683,-0.0438,0.1167,444.36,37.978403,23.737887,14.4542,-0.1564,0.1389,444.4,37.978402,23.737885,14.4209,-0.3259,0.1652,444.44,37.978401,23.737884,14.3663,-0.482,0.1946,444.48
536,37.980632,23.735125,35.9666,0.031,-0.0772,444.24,37.980626,23.73513,35.9538,-0.0324,-0.0893,444.28,37.980623,23.735132,35.9436,-0.0476,-0.0953,444.32,37.98062,23.735135,35.9314,-0.0714,-0.1013,444.36,37.980617,23.735137,35.9162,-0.1025,-0.1074,444.4,37.980614,23.73514,35.897,-0.1398,-0.1134,444.44,37.980611,23.735142,35.8738,-0.1748,-0.1194,444.48
537,37.98,23.736826,2.2151,-0.1031,-0.0031,444.24,37.979999,23.736826,2.2574,0.1074,-0.0033,444.28,37.979999,23.736825,2.2914,0.1577,-0.0034,444.32,37.979999,23.736825,2.3318,0.2368,-0.0035,444.36,37.979999,23.736825,2.3823,0.3402,-0.0036,444.4,37.979999,23.736825,2.4458,0.4641,-0.0037,444.44,37.979999,23.736824,2.5226,0.5773,-0.0037,444.48
